Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Newville Water System,"Radium, combined (-226 &amp; -228)",0.90 pCi/L,0.05 pCi/L,5 pCi/L
Newville Water System,Total trihalomethanes (TTHMs)†,4.89 ppb,0.15 ppb,80 ppb
Newville Water System,Chloroform,0.260 ppb,0.4 ppb,
Newville Water System,Nitrate,0.0525 ppm,0.14 ppm,10 ppm
Newville Water System,None,,,
Wills Cross Roads Water System,Haloacetic acids (HAA5)†,0.926 ppb,0.1 ppb,60 ppb
Wills Cross Roads Water System,"Radium, combined (-226 &amp; -228)",0.18 pCi/L,0.05 pCi/L,5 pCi/L
Wills Cross Roads Water System,Total trihalomethanes (TTHMs)†,2.64 ppb,0.15 ppb,80 ppb
Wills Cross Roads Water System,Chloroform,0.128 ppb,0.4 ppb,
Wills Cross Roads Water System,Xylenes (total),0.334 ppb,"1,800 ppb","10,000 ppb"
Wills Cross Roads Water System,None,,,
Beatrice Water System,Haloacetic acids (HAA5)†,2.30 ppb,0.1 ppb,60 ppb
Beatrice Water System,Total trihalomethanes (TTHMs)†,12.7 ppb,0.15 ppb,80 ppb
Beatrice Water System,Manganese,192.0 ppb,100 ppb,
Beatrice Water System,Nitrate,0.0825 ppm,0.14 ppm,10 ppm
Beatrice Water System,Nitrate and nitrite,0.0800 ppm,0.14 ppm,10 ppm
Beatrice Water System,None,,,
Excel Water System,Nitrate,2.19 ppm,0.14 ppm,10 ppm
Excel Water System,Nitrate and nitrite,2.30 ppm,0.14 ppm,10 ppm
Excel Water System,Aluminum,12.5 ppb,600 ppb,
Excel Water System,Barium,29.3 ppb,700 ppb,"2,000 ppb"
Excel Water System,Beryllium,0.0375 ppb,1 ppb,4 ppb
Excel Water System,Di(2-ethylhexyl) phthalate,0.633 ppb,3 ppb,6 ppb
Excel Water System,Haloacetic acids (HAA5)†,0.0975 ppb,0.1 ppb,60 ppb
Excel Water System,Manganese,10.8 ppb,100 ppb,
Excel Water System,Total trihalomethanes (TTHMs)†,0.102 ppb,0.15 ppb,80 ppb
Excel Water System,None,,,
Frisco City Water System,Nitrate,3.24 ppm,0.14 ppm,10 ppm
Frisco City Water System,Nitrate and nitrite,3.10 ppm,0.14 ppm,10 ppm
Frisco City Water System,"Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
Frisco City Water System,Total trihalomethanes (TTHMs)†,0.850 ppb,0.15 ppb,80 ppb
Frisco City Water System,Aluminum,46.0 ppb,600 ppb,
Frisco City Water System,Barium,63.0 ppb,700 ppb,"2,000 ppb"
Frisco City Water System,Beryllium,0.0925 ppb,1 ppb,4 ppb
Frisco City Water System,Dichloromethane (methylene chloride),0.857 ppb,4 ppb,5 ppb
Frisco City Water System,Haloacetic acids (HAA5)†,0.200 ppb,0.1 ppb,60 ppb
Frisco City Water System,Manganese,27.6 ppb,100 ppb,
Frisco City Water System,None,,,
Mexia Water System Inc.,Haloacetic acids (HAA5)†,1.39 ppb,0.1 ppb,60 ppb
Mexia Water System Inc.,Nitrate,4.82 ppm,0.14 ppm,10 ppm
Mexia Water System Inc.,Nitrate and nitrite,4.90 ppm,0.14 ppm,10 ppm
Mexia Water System Inc.,"Radium, combined (-226 &amp; -228)",2.20 pCi/L,0.05 pCi/L,5 pCi/L
Mexia Water System Inc.,Total trihalomethanes (TTHMs)†,6.00 ppb,0.15 ppb,80 ppb
Mexia Water System Inc.,Aluminum,71.3 ppb,600 ppb,
Mexia Water System Inc.,Barium,35.0 ppb,700 ppb,"2,000 ppb"
Mexia Water System Inc.,Bromodichloromethane,0.0886 ppb,0.06 ppb,
Mexia Water System Inc.,Chloroform,0.0757 ppb,0.4 ppb,
Mexia Water System Inc.,Manganese,11.3 ppb,100 ppb,
Mexia Water System Inc.,None,,,
"Monroeville (water Works Bd. of, City of)",Bromodichloromethane,0.523 ppb,0.06 ppb,
"Monroeville (water Works Bd. of, City of)",Bromoform,2.28 ppb,0.5 ppb,
"Monroeville (water Works Bd. of, City of)",Dibromochloromethane,1.52 ppb,0.1 ppb,
"Monroeville (water Works Bd. of, City of)",Haloacetic acids (HAA5)†,4.66 ppb,0.1 ppb,60 ppb
"Monroeville (water Works Bd. of, City of)","Radium, combined (-226 &amp; -228)",0.25 pCi/L,0.05 pCi/L,5 pCi/L
"Monroeville (water Works Bd. of, City of)",Total trihalomethanes (TTHMs)†,32.8 ppb,0.15 ppb,80 ppb
"Monroeville (water Works Bd. of, City of)",Barium,2.75 ppb,700 ppb,"2,000 ppb"
"Monroeville (water Works Bd. of, City of)",Chloroform,0.253 ppb,0.4 ppb,
"Monroeville (water Works Bd. of, City of)",Fluoride,0.475 ppm,,4 ppm
"Monroeville (water Works Bd. of, City of)",Manganese,2.75 ppb,100 ppb,
"Monroeville (water Works Bd. of, City of)",Nitrate,0.0944 ppm,0.14 ppm,10 ppm
"Monroeville (water Works Bd. of, City of)",Nitrate and nitrite,0.0775 ppm,0.14 ppm,10 ppm
"Monroeville (water Works Bd. of, City of)",None,,,
Southwest Alabama Water Authority,Bromodichloromethane,0.522 ppb,0.06 ppb,
Southwest Alabama Water Authority,Dibromochloromethane,0.674 ppb,0.1 ppb,
Southwest Alabama Water Authority,Haloacetic acids (HAA5)†,1.87 ppb,0.1 ppb,60 ppb
Southwest Alabama Water Authority,"Radium, combined (-226 &amp; -228)",1.02 pCi/L,0.05 pCi/L,5 pCi/L
Southwest Alabama Water Authority,Total trihalomethanes (TTHMs)†,4.13 ppb,0.15 ppb,80 ppb
Southwest Alabama Water Authority,Barium,18.6 ppb,700 ppb,"2,000 ppb"
Southwest Alabama Water Authority,Bromoform,0.830 ppb,0.5 ppb,
Southwest Alabama Water Authority,Carbon tetrachloride,0.0348 ppb,0.1 ppb,5 ppb
Southwest Alabama Water Authority,Chloroform,0.557 ppb,0.4 ppb,
Southwest Alabama Water Authority,Chromium (total),0.461 ppb,,100 ppb
Southwest Alabama Water Authority,Di(2-ethylhexyl) phthalate,0.0347 ppb,3 ppb,6 ppb
Southwest Alabama Water Authority,Dichloromethane (methylene chloride),0.221 ppb,4 ppb,5 ppb
Southwest Alabama Water Authority,Fluoride,0.337 ppm,,4 ppm
Southwest Alabama Water Authority,Manganese,2.27 ppb,100 ppb,
Southwest Alabama Water Authority,Mercury (inorganic),0.0614 ppb,1.2 ppb,2 ppb
Southwest Alabama Water Authority,Nitrate,0.0119 ppm,0.14 ppm,10 ppm
Southwest Alabama Water Authority,Nitrate and nitrite,0.0127 ppm,0.14 ppm,10 ppm
Southwest Alabama Water Authority,Selenium,0.126 ppb,30 ppb,50 ppb
Southwest Alabama Water Authority,None,,,
Uriah Water System Inc.,Haloacetic acids (HAA5)†,1.41 ppb,0.1 ppb,60 ppb
Uriah Water System Inc.,Nitrate,2.03 ppm,0.14 ppm,10 ppm
Uriah Water System Inc.,Nitrate and nitrite,2.10 ppm,0.14 ppm,10 ppm
Uriah Water System Inc.,"Radium, combined (-226 &amp; -228)",1.20 pCi/L,0.05 pCi/L,5 pCi/L
Uriah Water System Inc.,Total trihalomethanes (TTHMs)†,3.68 ppb,0.15 ppb,80 ppb
Uriah Water System Inc.,Bromodichloromethane,0.0630 ppb,0.06 ppb,
Uriah Water System Inc.,Chloroform,0.0580 ppb,0.4 ppb,
Uriah Water System Inc.,Di(2-ethylhexyl) phthalate,0.329 ppb,3 ppb,6 ppb
Uriah Water System Inc.,Dibromochloromethane,0.0570 ppb,0.1 ppb,
Uriah Water System Inc.,Manganese,5.33 ppb,100 ppb,
Uriah Water System Inc.,Xylenes (total),0.134 ppb,"1,800 ppb","10,000 ppb"
Uriah Water System Inc.,None,,,
Brewton Water Works,Bromodichloromethane,0.432 ppb,0.06 ppb,
Brewton Water Works,Chloroform,1.10 ppb,0.4 ppb,
Brewton Water Works,Haloacetic acids (HAA5)†,4.19 ppb,0.1 ppb,60 ppb
Brewton Water Works,"Radium, combined (-226 &amp; -228)",1.28 pCi/L,0.05 pCi/L,5 pCi/L
Brewton Water Works,Total trihalomethanes (TTHMs)†,4.08 ppb,0.15 ppb,80 ppb
Brewton Water Works,Barium,2.67 ppb,700 ppb,"2,000 ppb"
Brewton Water Works,Dibromochloromethane,0.136 ppb,0.1 ppb,
Brewton Water Works,Ethylbenzene,0.0426 ppb,300 ppb,700 ppb
Brewton Water Works,Fluoride,0.854 ppm,,4 ppm
Brewton Water Works,Manganese,2.36 ppb,100 ppb,
Brewton Water Works,Nitrate,0.0947 ppm,0.14 ppm,10 ppm
Brewton Water Works,Nitrate and nitrite,0.0980 ppm,0.14 ppm,10 ppm
Brewton Water Works,Xylenes (total),0.228 ppb,"1,800 ppb","10,000 ppb"
Brewton Water Works,None,,,
East Brewton Water & Sewer Board,Bromodichloromethane,0.208 ppb,0.06 ppb,
East Brewton Water & Sewer Board,Dibromochloromethane,0.293 ppb,0.1 ppb,
East Brewton Water & Sewer Board,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
East Brewton Water & Sewer Board,Total trihalomethanes (TTHMs)†,0.475 ppb,0.15 ppb,80 ppb
East Brewton Water & Sewer Board,Chloroform,0.218 ppb,0.4 ppb,
East Brewton Water & Sewer Board,Manganese,13.3 ppb,100 ppb,
East Brewton Water & Sewer Board,None,,,
Escambia Community Utilities LLC,Haloacetic acids (HAA5)†,2.95 ppb,0.1 ppb,60 ppb
Escambia Community Utilities LLC,Nitrate,2.37 ppm,0.14 ppm,10 ppm
Escambia Community Utilities LLC,Nitrate and nitrite,1.88 ppm,0.14 ppm,10 ppm
Escambia Community Utilities LLC,"Radium, combined (-226 &amp; -228)",0.93 pCi/L,0.05 pCi/L,5 pCi/L
Escambia Community Utilities LLC,Total trihalomethanes (TTHMs)†,2.93 ppb,0.15 ppb,80 ppb
Escambia Community Utilities LLC,Aluminum,15.2 ppb,600 ppb,
Escambia Community Utilities LLC,Barium,50.6 ppb,700 ppb,"2,000 ppb"
Escambia Community Utilities LLC,Manganese,23.2 ppb,100 ppb,
Escambia Community Utilities LLC,None,,,
Flomaton Water Works,Haloacetic acids (HAA5)†,0.736 ppb,0.1 ppb,60 ppb
Flomaton Water Works,Nitrate,0.784 ppm,0.14 ppm,10 ppm
Flomaton Water Works,Nitrate and nitrite,0.988 ppm,0.14 ppm,10 ppm
Flomaton Water Works,Fluoride,0.580 ppm,,4 ppm
Flomaton Water Works,Total trihalomethanes (TTHMs)†,0.200 ppb,0.15 ppb,80 ppb
Flomaton Water Works,None,,,
Freemanville Water System,Haloacetic acids (HAA5)†,0.250 ppb,0.1 ppb,60 ppb
Freemanville Water System,Haloacetic acids (HAA9)†,0.225 ppb,0.06 ppb,
Freemanville Water System,Nitrate,0.911 ppm,0.14 ppm,10 ppm
Freemanville Water System,Nitrate and nitrite,1.000 ppm,0.14 ppm,10 ppm
Freemanville Water System,"Radium, combined (-226 &amp; -228)",0.15 pCi/L,0.05 pCi/L,5 pCi/L
Freemanville Water System,Barium,9.00 ppb,700 ppb,"2,000 ppb"
Freemanville Water System,Beryllium,0.0375 ppb,1 ppb,4 ppb
Freemanville Water System,Manganese,1.07 ppb,100 ppb,
Freemanville Water System,Total trihalomethanes (TTHMs)†,0.257 ppb,0.15 ppb,80 ppb
Freemanville Water System,Xylenes (total),0.201 ppb,"1,800 ppb","10,000 ppb"
Freemanville Water System,None,,,
Mccall Water System Inc.,Arsenic,0.0324 ppb,0.004 ppb,10 ppb
Mccall Water System Inc.,Bromodichloromethane,0.425 ppb,0.06 ppb,
Mccall Water System Inc.,Chloroform,1.05 ppb,0.4 ppb,
Mccall Water System Inc.,Dibromochloromethane,0.305 ppb,0.1 ppb,
Mccall Water System Inc.,Haloacetic acids (HAA5)†,0.955 ppb,0.1 ppb,60 ppb
Mccall Water System Inc.,"Radium, combined (-226 &amp; -228)",0.19 pCi/L,0.05 pCi/L,5 pCi/L
Mccall Water System Inc.,Total trihalomethanes (TTHMs)†,1.98 ppb,0.15 ppb,80 ppb
Mccall Water System Inc.,"2,4-D",0.0248 ppb,20 ppb,70 ppb
Mccall Water System Inc.,Barium,18.5 ppb,700 ppb,"2,000 ppb"
Mccall Water System Inc.,Di(2-ethylhexyl) phthalate,0.0186 ppb,3 ppb,6 ppb
Mccall Water System Inc.,Fluoride,0.150 ppm,,4 ppm
Mccall Water System Inc.,Glyphosate,0.826 ppb,5 ppb,700 ppb
Mccall Water System Inc.,Manganese,0.399 ppb,100 ppb,
Mccall Water System Inc.,Nitrate,0.0347 ppm,0.14 ppm,10 ppm
Mccall Water System Inc.,Nitrate and nitrite,0.0205 ppm,0.14 ppm,10 ppm
Mccall Water System Inc.,Selenium,0.154 ppb,30 ppb,50 ppb
Mccall Water System Inc.,None,,,
Pollard Water System,Bromodichloromethane,1.65 ppb,0.06 ppb,
Pollard Water System,Chloroform,3.43 ppb,0.4 ppb,
Pollard Water System,Dibromochloromethane,1.00 ppb,0.1 ppb,
Pollard Water System,Haloacetic acids (HAA5)†,3.84 ppb,0.1 ppb,60 ppb
Pollard Water System,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Pollard Water System,Total trihalomethanes (TTHMs)†,9.43 ppb,0.15 ppb,80 ppb
Pollard Water System,Barium,64.5 ppb,700 ppb,"2,000 ppb"
Pollard Water System,Fluoride,0.260 ppm,,4 ppm
Pollard Water System,Manganese,16.5 ppb,100 ppb,
Pollard Water System,Nitrate,0.0475 ppm,0.14 ppm,10 ppm
Pollard Water System,Xylenes (total),0.442 ppb,"1,800 ppb","10,000 ppb"
Pollard Water System,None,,,
Riverview Water Association,Arsenic,3.68 ppb,0.004 ppb,10 ppb
Riverview Water Association,Barium,190.0 ppb,700 ppb,"2,000 ppb"
Riverview Water Association,Manganese,195.0 ppb,100 ppb,
Riverview Water Association,Nitrate,0.0357 ppm,0.14 ppm,10 ppm
Riverview Water Association,None,,,
West Escambia Utilities Inc.,Bromodichloromethane,0.205 ppb,0.06 ppb,
West Escambia Utilities Inc.,Chromium (hexavalent),0.191 ppb,0.02 ppb,
West Escambia Utilities Inc.,Dibromochloromethane,0.293 ppb,0.1 ppb,
West Escambia Utilities Inc.,Haloacetic acids (HAA5)†,0.268 ppb,0.1 ppb,60 ppb
West Escambia Utilities Inc.,Haloacetic acids (HAA9)†,0.672 ppb,0.06 ppb,
West Escambia Utilities Inc.,Nitrate,1.52 ppm,0.14 ppm,10 ppm
West Escambia Utilities Inc.,Nitrate and nitrite,1.38 ppm,0.14 ppm,10 ppm
West Escambia Utilities Inc.,Tetrachloroethylene (perchloroethylene),0.127 ppb,0.06 ppb,5 ppb
West Escambia Utilities Inc.,Total trihalomethanes (TTHMs)†,0.922 ppb,0.15 ppb,80 ppb
West Escambia Utilities Inc.,Aluminum,16.7 ppb,600 ppb,
West Escambia Utilities Inc.,Barium,35.5 ppb,700 ppb,"2,000 ppb"
West Escambia Utilities Inc.,Beryllium,0.0686 ppb,1 ppb,4 ppb
West Escambia Utilities Inc.,Bromoform,0.193 ppb,0.5 ppb,
West Escambia Utilities Inc.,Chloroform,0.270 ppb,0.4 ppb,
West Escambia Utilities Inc.,Chromium (total),0.313 ppb,,100 ppb
West Escambia Utilities Inc.,Cobalt,1.13 ppb,70 ppb,
West Escambia Utilities Inc.,Fluoride,0.539 ppm,,4 ppm
West Escambia Utilities Inc.,Manganese,10.2 ppb,100 ppb,
West Escambia Utilities Inc.,Mercury (inorganic),0.0479 ppb,1.2 ppb,2 ppb
West Escambia Utilities Inc.,MTBE,0.0459 ppb,13 ppb,
West Escambia Utilities Inc.,Strontium,0.0173 ppb,"1,500 ppb",
West Escambia Utilities Inc.,Vanadium,0.0692 ppb,21 ppb,
West Escambia Utilities Inc.,Xylenes (total),0.0445 ppb,"1,800 ppb","10,000 ppb"
West Escambia Utilities Inc.,None,,,
"Coffeeville Water Works, Town of",Haloacetic acids (HAA5)†,1.81 ppb,0.1 ppb,60 ppb
"Coffeeville Water Works, Town of",Nitrate,0.318 ppm,0.14 ppm,10 ppm
"Coffeeville Water Works, Town of",Nitrate and nitrite,0.283 ppm,0.14 ppm,10 ppm
"Coffeeville Water Works, Town of","Radium, combined (-226 &amp; -228)",0.34 pCi/L,0.05 pCi/L,5 pCi/L
"Coffeeville Water Works, Town of",Total trihalomethanes (TTHMs)†,6.68 ppb,0.15 ppb,80 ppb
"Coffeeville Water Works, Town of",Chloroform,0.273 ppb,0.4 ppb,
"Coffeeville Water Works, Town of",Manganese,12.4 ppb,100 ppb,
"Coffeeville Water Works, Town of",None,,,
"Fulton (utilities Board of The, Town of)",Bromodichloromethane,0.320 ppb,0.06 ppb,
"Fulton (utilities Board of The, Town of)",Haloacetic acids (HAA5)†,1.34 ppb,0.1 ppb,60 ppb
"Fulton (utilities Board of The, Town of)",Total trihalomethanes (TTHMs)†,3.86 ppb,0.15 ppb,80 ppb
"Fulton (utilities Board of The, Town of)",Barium,14.0 ppb,700 ppb,"2,000 ppb"
"Fulton (utilities Board of The, Town of)",Chloroform,0.480 ppb,0.4 ppb,
"Fulton (utilities Board of The, Town of)",Manganese,9.75 ppb,100 ppb,
"Fulton (utilities Board of The, Town of)",Nitrate,0.0350 ppm,0.14 ppm,10 ppm
"Fulton (utilities Board of The, Town of)",None,,,
Grove Hill Water Works,Haloacetic acids (HAA5)†,0.298 ppb,0.1 ppb,60 ppb
Grove Hill Water Works,Nitrate,1.26 ppm,0.14 ppm,10 ppm
Grove Hill Water Works,Nitrate and nitrite,1.21 ppm,0.14 ppm,10 ppm
Grove Hill Water Works,Bromodichloromethane,0.0913 ppb,0.06 ppb,
Grove Hill Water Works,Chlordane,0.0144 ppb,0.03 ppb,2 ppb
Grove Hill Water Works,Chloroform,0.143 ppb,0.4 ppb,
Grove Hill Water Works,Dieldrin,0.00938 ppb,,
Grove Hill Water Works,Heptachlor epoxide,0.00281 ppb,0.006 ppb,0.2 ppb
Grove Hill Water Works,Total trihalomethanes (TTHMs)†,0.253 ppb,0.15 ppb,80 ppb
Grove Hill Water Works,None,,,
Jackson Water Works & Sewer Board,Bromodichloromethane,1.79 ppb,0.06 ppb,
Jackson Water Works & Sewer Board,Chloroform,3.02 ppb,0.4 ppb,
Jackson Water Works & Sewer Board,Dibromochloromethane,1.23 ppb,0.1 ppb,
Jackson Water Works & Sewer Board,Haloacetic acids (HAA5)†,6.94 ppb,0.1 ppb,60 ppb
Jackson Water Works & Sewer Board,Nitrate,0.843 ppm,0.14 ppm,10 ppm
Jackson Water Works & Sewer Board,Nitrate and nitrite,0.865 ppm,0.14 ppm,10 ppm
Jackson Water Works & Sewer Board,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Jackson Water Works & Sewer Board,Total trihalomethanes (TTHMs)†,16.8 ppb,0.15 ppb,80 ppb
Jackson Water Works & Sewer Board,Fluoride,0.635 ppm,,4 ppm
Jackson Water Works & Sewer Board,None,,,
Mcvay Water System,Bromodichloromethane*,1.79 ppb,0.06 ppb,
Mcvay Water System,Chloroform*,3.02 ppb,0.4 ppb,
Mcvay Water System,Dibromochloromethane*,1.23 ppb,0.1 ppb,
Mcvay Water System,Haloacetic acids (HAA5)†,7.61 ppb,0.1 ppb,60 ppb
Mcvay Water System,Nitrate*,0.843 ppm,0.14 ppm,10 ppm
Mcvay Water System,Nitrate and nitrite*,0.865 ppm,0.14 ppm,10 ppm
Mcvay Water System,"Radium, combined (-226 &amp; -228)*",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Mcvay Water System,Total trihalomethanes (TTHMs)†,13.7 ppb,0.15 ppb,80 ppb
Mcvay Water System,Fluoride*,0.635 ppm,,4 ppm
Mid-clarke Water System,Haloacetic acids (HAA5)†,2.97 ppb,0.1 ppb,60 ppb
Mid-clarke Water System,Nitrate*,1.26 ppm,0.14 ppm,10 ppm
Mid-clarke Water System,Nitrate and nitrite*,1.21 ppm,0.14 ppm,10 ppm
Mid-clarke Water System,Bromodichloromethane*,0.0913 ppb,0.06 ppb,
Mid-clarke Water System,Chlordane*,0.0144 ppb,0.03 ppb,2 ppb
Mid-clarke Water System,Chloroform*,0.143 ppb,0.4 ppb,
Mid-clarke Water System,Dieldrin*,0.00938 ppb,,
Mid-clarke Water System,Heptachlor epoxide*,0.00281 ppb,0.006 ppb,0.2 ppb
Mid-clarke Water System,Total trihalomethanes (TTHMs)†,0.249 ppb,0.15 ppb,80 ppb
Mid-central Water Authority,Haloacetic acids (HAA5)†,40.1 ppb,0.1 ppb,60 ppb
Mid-central Water Authority,Total trihalomethanes (TTHMs)†,55.4 ppb,0.15 ppb,80 ppb
North Clarke Water Authority,Bromodichloromethane*,4.54 ppb,0.06 ppb,
North Clarke Water Authority,Bromoform*,4.60 ppb,0.5 ppb,
North Clarke Water Authority,Chloroform*,2.21 ppb,0.4 ppb,
North Clarke Water Authority,Dibromochloromethane*,8.49 ppb,0.1 ppb,
North Clarke Water Authority,Haloacetic acids (HAA5)†,17.0 ppb,0.1 ppb,60 ppb
North Clarke Water Authority,"Radium, combined (-226 &amp; -228)*",0.27 pCi/L,0.05 pCi/L,5 pCi/L
North Clarke Water Authority,Total trihalomethanes (TTHMs)†,51.4 ppb,0.15 ppb,80 ppb
North Clarke Water Authority,Fluoride*,0.355 ppm,,4 ppm
North Clarke Water Authority,Nitrate*,0.118 ppm,0.14 ppm,10 ppm
Arnold Line Water Association,Bromodichloromethane,2.02 ppb,0.06 ppb,
Arnold Line Water Association,Chloroform,6.17 ppb,0.4 ppb,
Arnold Line Water Association,Dichloroacetic acid,4.00 ppb,0.2 ppb,
Arnold Line Water Association,Haloacetic acids (HAA5)†,13.7 ppb,0.1 ppb,60 ppb
Arnold Line Water Association,Total trihalomethanes (TTHMs)†,8.18 ppb,0.15 ppb,80 ppb
Arnold Line Water Association,Trichloroacetic acid,4.67 ppb,0.1 ppb,
Arnold Line Water Association,Barium,5.33 ppb,700 ppb,"2,000 ppb"
Arnold Line Water Association,Chromium (total),1.23 ppb,,100 ppb
Arnold Line Water Association,Fluoride,0.222 ppm,,4 ppm
Arnold Line Water Association,Monobromoacetic acid,1.33 ppb,25 ppb,
Arnold Line Water Association,Monochloroacetic acid,3.33 ppb,53 ppb,
Arnold Line Water Association,None,,,
Thomasville Water System,Bromodichloromethane,5.33 ppb,0.06 ppb,
Thomasville Water System,Chloroform,3.85 ppb,0.4 ppb,
Thomasville Water System,Dibromoacetic acid,0.875 ppb,0.04 ppb,
Thomasville Water System,Dibromochloromethane,6.08 ppb,0.1 ppb,
Thomasville Water System,Dichloroacetic acid,0.814 ppb,0.2 ppb,
Thomasville Water System,Haloacetic acids (HAA5)†,2.25 ppb,0.1 ppb,60 ppb
Thomasville Water System,"Radium, combined (-226 &amp; -228)",0.49 pCi/L,0.05 pCi/L,5 pCi/L
Thomasville Water System,Total trihalomethanes (TTHMs)†,16.2 ppb,0.15 ppb,80 ppb
Thomasville Water System,Trichloroacetic acid,0.496 ppb,0.1 ppb,
Thomasville Water System,Barium,49.0 ppb,700 ppb,"2,000 ppb"
Thomasville Water System,Bromoform,0.997 ppb,0.5 ppb,
Thomasville Water System,Fluoride,0.183 ppm,,4 ppm
Thomasville Water System,Manganese,21.3 ppb,100 ppb,
Thomasville Water System,Monobromoacetic acid,0.0283 ppb,25 ppb,
Thomasville Water System,Nitrate and nitrite,0.0194 ppm,0.14 ppm,10 ppm
Thomasville Water System,None,,,
Fairhope Water System,Chromium (hexavalent),0.258 ppb,0.02 ppb,
Fairhope Water System,Haloacetic acids (HAA5)†,0.821 ppb,0.1 ppb,60 ppb
Fairhope Water System,Haloacetic acids (HAA9)†,1.26 ppb,0.06 ppb,
Fairhope Water System,Nitrate,2.92 ppm,0.14 ppm,10 ppm
Fairhope Water System,Nitrate and nitrite,2.72 ppm,0.14 ppm,10 ppm
Fairhope Water System,Total trihalomethanes (TTHMs)†,2.10 ppb,0.15 ppb,80 ppb
Fairhope Water System,Aluminum,16.1 ppb,600 ppb,
Fairhope Water System,Barium,30.2 ppb,700 ppb,"2,000 ppb"
Fairhope Water System,Chromium (total),0.116 ppb,,100 ppb
Fairhope Water System,Cobalt,0.643 ppb,70 ppb,
Fairhope Water System,Fluoride,0.685 ppm,,4 ppm
Fairhope Water System,Manganese,10.3 ppb,100 ppb,
Fairhope Water System,Metolachlor,0.0107 ppb,,
Fairhope Water System,Nitrite,0.00356 ppm,,1 ppm
Fairhope Water System,"Radium, combined (-226 &amp; -228)",0.10 pCi/L,0.05 pCi/L,5 pCi/L
Fairhope Water System,Strontium,0.0254 ppb,"1,500 ppb",
Fairhope Water System,None,,,
Daphne,"1,2,3-Trichloropropane",0.00939 ppb,0.0007 ppb,
Daphne,Chromium (hexavalent),0.118 ppb,0.02 ppb,
Daphne,Haloacetic acids (HAA9)†,0.499 ppb,0.06 ppb,
Daphne,Nitrate,0.840 ppm,0.14 ppm,10 ppm
Daphne,Nitrate and nitrite,0.809 ppm,0.14 ppm,10 ppm
Daphne,"Radium, combined (-226 &amp; -228)",1.64 pCi/L,0.05 pCi/L,5 pCi/L
Daphne,Aluminum,19.6 ppb,600 ppb,
Daphne,Barium,8.79 ppb,700 ppb,"2,000 ppb"
Daphne,Chlorate,39.6 ppb,210 ppb,
Daphne,Chloroform,0.0826 ppb,0.4 ppb,
Daphne,Chromium (total),0.00952 ppb,,100 ppb
Daphne,Cobalt,0.0429 ppb,70 ppb,
Daphne,Fluoride,0.516 ppm,,4 ppm
Daphne,Haloacetic acids (HAA5)†,0.0313 ppb,0.1 ppb,60 ppb
Daphne,Manganese,19.9 ppb,100 ppb,
Daphne,Strontium,0.0459 ppb,"1,500 ppb",
Daphne,Total trihalomethanes (TTHMs)†,0.296 ppb,0.15 ppb,80 ppb
Daphne,Vanadium,0.0143 ppb,21 ppb,
Daphne,None,,,
Gulf Shores,"1,2,3-Trichloropropane",0.00438 ppb,0.0007 ppb,
Gulf Shores,Bromodichloromethane,0.635 ppb,0.06 ppb,
Gulf Shores,Chromium (hexavalent),0.0760 ppb,0.02 ppb,
Gulf Shores,Dibromochloromethane,1.13 ppb,0.1 ppb,
Gulf Shores,Haloacetic acids (HAA5)†,0.438 ppb,0.1 ppb,60 ppb
Gulf Shores,Haloacetic acids (HAA9)†,2.51 ppb,0.06 ppb,
Gulf Shores,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Gulf Shores,Nitrate and nitrite,0.447 ppm,0.14 ppm,10 ppm
Gulf Shores,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Gulf Shores,Total trihalomethanes (TTHMs)†,2.49 ppb,0.15 ppb,80 ppb
Gulf Shores,Aluminum,14.0 ppb,600 ppb,
Gulf Shores,Bromoform,0.175 ppb,0.5 ppb,
Gulf Shores,Chlorate,198.6 ppb,210 ppb,
Gulf Shores,Chloroform,0.316 ppb,0.4 ppb,
Gulf Shores,Chromium (total),0.0273 ppb,,100 ppb
Gulf Shores,Fluoride,0.951 ppm,,4 ppm
Gulf Shores,Manganese,9.22 ppb,100 ppb,
Gulf Shores,Strontium,0.0162 ppb,"1,500 ppb",
