Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Curran-gardner Township Public Water District,Chloroform,2.87 ppb,0.4 ppb,
Curran-gardner Township Public Water District,Dibromoacetic acid,5.34 ppb,0.04 ppb,
Curran-gardner Township Public Water District,Dibromochloromethane,18.7 ppb,0.1 ppb,
Curran-gardner Township Public Water District,Dichloroacetic acid,1.33 ppb,0.2 ppb,
Curran-gardner Township Public Water District,Haloacetic acids (HAA5)†,7.00 ppb,0.1 ppb,60 ppb
Curran-gardner Township Public Water District,Nitrate,2.07 ppm,0.14 ppm,10 ppm
Curran-gardner Township Public Water District,Nitrate and nitrite,2.07 ppm,0.14 ppm,10 ppm
Curran-gardner Township Public Water District,Total trihalomethanes (TTHMs)†,48.9 ppb,0.15 ppb,80 ppb
Curran-gardner Township Public Water District,Barium,9.04 ppb,700 ppb,"2,000 ppb"
Curran-gardner Township Public Water District,Fluoride,0.908 ppm,,4 ppm
Curran-gardner Township Public Water District,Monobromoacetic acid,0.184 ppb,25 ppb,
Curran-gardner Township Public Water District,Trichloroacetic acid,0.148 ppb,0.1 ppb,
Curran-gardner Township Public Water District,None,,,
Erie County Water Authority Williamsville,Arsenic*,0.152 ppb,0.004 ppb,10 ppb
Erie County Water Authority Williamsville,Bromodichloromethane,9.13 ppb,0.06 ppb,
Erie County Water Authority Williamsville,Chloroform,15.1 ppb,0.4 ppb,
Erie County Water Authority Williamsville,Chromium (hexavalent),0.0741 ppb,0.02 ppb,
Erie County Water Authority Williamsville,Dibromoacetic acid,3.15 ppb,0.04 ppb,
Erie County Water Authority Williamsville,Dibromochloromethane,3.11 ppb,0.1 ppb,
Erie County Water Authority Williamsville,Dichloroacetic acid,8.30 ppb,0.2 ppb,
Erie County Water Authority Williamsville,Haloacetic acids (HAA5)†,21.2 ppb,0.1 ppb,60 ppb
Erie County Water Authority Williamsville,Haloacetic acids (HAA9)*†,27.6 ppb,0.06 ppb,
Erie County Water Authority Williamsville,Total trihalomethanes (TTHMs)†,27.3 ppb,0.15 ppb,80 ppb
Erie County Water Authority Williamsville,Trichloroacetic acid,8.90 ppb,0.1 ppb,
Erie County Water Authority Williamsville,Antimony*,0.0583 ppb,1 ppb,6 ppb
Erie County Water Authority Williamsville,Atrazine*,0.00700 ppb,0.1 ppb,3 ppb
Erie County Water Authority Williamsville,Barium*,20.6 ppb,700 ppb,"2,000 ppb"
Erie County Water Authority Williamsville,Bromoform*,0.205 ppb,0.5 ppb,
Erie County Water Authority Williamsville,Chlorate*,96.8 ppb,210 ppb,
Erie County Water Authority Williamsville,Chromium (total)*,0.0214 ppb,,100 ppb
Erie County Water Authority Williamsville,Fluoride*,0.328 ppm,,4 ppm
Erie County Water Authority Williamsville,Manganese,2.35 ppb,100 ppb,
Erie County Water Authority Williamsville,Molybdenum,1.20 ppb,40 ppb,
Erie County Water Authority Williamsville,Monobromoacetic acid*,0.0737 ppb,25 ppb,
Erie County Water Authority Williamsville,Monochloroacetic acid,0.890 ppb,53 ppb,
Erie County Water Authority Williamsville,Nitrate*,0.182 ppm,0.14 ppm,10 ppm
Erie County Water Authority Williamsville,Strontium,0.164 ppb,"1,500 ppb",
Erie County Water Authority Williamsville,Vanadium*,0.0625 ppb,21 ppb,
Erie County Water Authority Williamsville,None,,,
Aqua Ohio - Auburn Lakes Public Water System,Bromodichloromethane,2.70 ppb,0.06 ppb,
Aqua Ohio - Auburn Lakes Public Water System,Chloroform,2.37 ppb,0.4 ppb,
Aqua Ohio - Auburn Lakes Public Water System,Dibromoacetic acid,0.433 ppb,0.04 ppb,
Aqua Ohio - Auburn Lakes Public Water System,Dibromochloromethane,2.47 ppb,0.1 ppb,
Aqua Ohio - Auburn Lakes Public Water System,Dichloroacetic acid,0.767 ppb,0.2 ppb,
Aqua Ohio - Auburn Lakes Public Water System,Haloacetic acids (HAA5)†,0.383 ppb,0.1 ppb,60 ppb
Aqua Ohio - Auburn Lakes Public Water System,Total trihalomethanes (TTHMs)†,8.15 ppb,0.15 ppb,80 ppb
Aqua Ohio - Auburn Lakes Public Water System,Barium,93.5 ppb,700 ppb,"2,000 ppb"
Aqua Ohio - Auburn Lakes Public Water System,Bromoform,0.617 ppb,0.5 ppb,
Aqua Ohio - Auburn Lakes Public Water System,Fluoride,0.155 ppm,,4 ppm
Aqua Ohio - Auburn Lakes Public Water System,Trichloroacetic acid,0.183 ppb,0.1 ppb,
Aqua Ohio - Auburn Lakes Public Water System,None,,,
City of Riverton,Bromochloroacetic acid,0.530 ppb,0.02 ppb,
City of Riverton,Bromodichloromethane,1.26 ppb,0.06 ppb,
City of Riverton,Chloroform,6.78 ppb,0.4 ppb,
City of Riverton,Dibromoacetic acid,0.135 ppb,0.04 ppb,
City of Riverton,Dibromochloromethane,0.466 ppb,0.1 ppb,
City of Riverton,Dichloroacetic acid,1.50 ppb,0.2 ppb,
City of Riverton,Haloacetic acids (HAA5)†,4.93 ppb,0.1 ppb,60 ppb
City of Riverton,Haloacetic acids (HAA9)†,7.27 ppb,0.06 ppb,
City of Riverton,"Radium, combined (-226 &amp; -228)",1.12 pCi/L,0.05 pCi/L,5 pCi/L
City of Riverton,Total trihalomethanes (TTHMs)†,8.79 ppb,0.15 ppb,80 ppb
City of Riverton,Trichloroacetic acid,3.51 ppb,0.1 ppb,
City of Riverton,Asbestos,0.07 MFL,,7 MFL
City of Riverton,Bromoform,0.349 ppb,0.5 ppb,
City of Riverton,Chlorate,23.4 ppb,210 ppb,
City of Riverton,Chromium (hexavalent),0.00656 ppb,0.02 ppb,
City of Riverton,Fluoride,0.552 ppm,,4 ppm
City of Riverton,Germanium,0.0271 ppb,,
City of Riverton,Manganese,4.92 ppb,100 ppb,
City of Riverton,Molybdenum,2.86 ppb,40 ppb,
City of Riverton,Monochloroacetic acid,0.0450 ppb,53 ppb,
City of Riverton,Nitrate and nitrite,0.00257 ppm,0.14 ppm,10 ppm
City of Riverton,Strontium,0.0651 ppb,"1,500 ppb",
City of Riverton,Vanadium,0.164 ppb,21 ppb,
City of Riverton,None,,,
Alsey-glasgow Water Commission,Bromodichloromethane,5.35 ppb,0.06 ppb,
Alsey-glasgow Water Commission,Bromoform,2.45 ppb,0.5 ppb,
Alsey-glasgow Water Commission,Chloroform,3.90 ppb,0.4 ppb,
Alsey-glasgow Water Commission,Dibromoacetic acid,2.05 ppb,0.04 ppb,
Alsey-glasgow Water Commission,Dibromochloromethane,6.70 ppb,0.1 ppb,
Alsey-glasgow Water Commission,Dichloroacetic acid,1.85 ppb,0.2 ppb,
Alsey-glasgow Water Commission,Haloacetic acids (HAA5)†,4.40 ppb,0.1 ppb,60 ppb
Alsey-glasgow Water Commission,Nitrate*,2.84 ppm,0.14 ppm,10 ppm
Alsey-glasgow Water Commission,Nitrate and nitrite*,2.84 ppm,0.14 ppm,10 ppm
Alsey-glasgow Water Commission,"Radium, combined (-226 &amp; -228)*",0.91 pCi/L,0.05 pCi/L,5 pCi/L
Alsey-glasgow Water Commission,Total trihalomethanes (TTHMs)†,18.4 ppb,0.15 ppb,80 ppb
Alsey-glasgow Water Commission,Trichloroacetic acid,0.500 ppb,0.1 ppb,
Alsey-glasgow Water Commission,Barium*,58.2 ppb,700 ppb,"2,000 ppb"
Alsey-glasgow Water Commission,Fluoride*,0.474 ppm,,4 ppm
Alsey-glasgow Water Commission,Manganese*,65.0 ppb,100 ppb,
Alsey-glasgow Water Commission,Selenium*,1.07 ppb,30 ppb,50 ppb
Alsey-glasgow Water Commission,None,,,
Big Creek Bluffs,Bromodichloromethane,2.25 ppb,0.06 ppb,
Big Creek Bluffs,Chloroform,2.20 ppb,0.4 ppb,
Big Creek Bluffs,Dibromochloromethane,1.65 ppb,0.1 ppb,
Big Creek Bluffs,Dichloroacetic acid,1.000 ppb,0.2 ppb,
Big Creek Bluffs,Total trihalomethanes (TTHMs)†,6.15 ppb,0.15 ppb,80 ppb
Big Creek Bluffs,Trichloroacetic acid,0.500 ppb,0.1 ppb,
Big Creek Bluffs,Nitrate,0.0340 ppm,0.14 ppm,10 ppm
Big Creek Bluffs,None,,,
Exeter-merritt Water Co-op,Bromodichloromethane,11.8 ppb,0.06 ppb,
Exeter-merritt Water Co-op,Bromoform,1.87 ppb,0.5 ppb,
Exeter-merritt Water Co-op,Chloroform,17.9 ppb,0.4 ppb,
Exeter-merritt Water Co-op,Dibromoacetic acid,1.87 ppb,0.04 ppb,
Exeter-merritt Water Co-op,Dibromochloromethane,8.64 ppb,0.1 ppb,
Exeter-merritt Water Co-op,Dichloroacetic acid,3.12 ppb,0.2 ppb,
Exeter-merritt Water Co-op,Haloacetic acids (HAA5)†,7.28 ppb,0.1 ppb,60 ppb
Exeter-merritt Water Co-op,Total trihalomethanes (TTHMs)†,40.2 ppb,0.15 ppb,80 ppb
Exeter-merritt Water Co-op,Trichloroacetic acid,1.54 ppb,0.1 ppb,
Exeter-merritt Water Co-op,Monobromoacetic acid,0.757 ppb,25 ppb,
Exeter-merritt Water Co-op,None,,,
Manchester,Bromodichloromethane,4.91 ppb,0.06 ppb,
Manchester,Chloroform,19.3 ppb,0.4 ppb,
Manchester,Dichloroacetic acid,9.63 ppb,0.2 ppb,
Manchester,Haloacetic acids (HAA5)†,21.5 ppb,0.1 ppb,60 ppb
Manchester,Total trihalomethanes (TTHMs)†,25.9 ppb,0.15 ppb,80 ppb
Manchester,Trichloroacetic acid,11.6 ppb,0.1 ppb,
Manchester,Dibromochloromethane,0.161 ppb,0.1 ppb,
Manchester,Fluoride,0.600 ppm,,4 ppm
Manchester,Manganese,5.80 ppb,100 ppb,
Manchester,Monobromoacetic acid,0.138 ppb,25 ppb,
Manchester,Monochloroacetic acid,0.110 ppb,53 ppb,
Manchester,None,,,
Scott County Rural Water Co-op,Bromodichloromethane,16.3 ppb,0.06 ppb,
Scott County Rural Water Co-op,Bromoform,1.37 ppb,0.5 ppb,
Scott County Rural Water Co-op,Chloroform,35.7 ppb,0.4 ppb,
Scott County Rural Water Co-op,Dibromoacetic acid,1.70 ppb,0.04 ppb,
Scott County Rural Water Co-op,Dibromochloromethane,8.64 ppb,0.1 ppb,
Scott County Rural Water Co-op,Dichloroacetic acid,7.55 ppb,0.2 ppb,
Scott County Rural Water Co-op,Haloacetic acids (HAA5)†,16.6 ppb,0.1 ppb,60 ppb
Scott County Rural Water Co-op,Total trihalomethanes (TTHMs)†,62.1 ppb,0.15 ppb,80 ppb
Scott County Rural Water Co-op,Trichloroacetic acid,3.43 ppb,0.1 ppb,
Scott County Rural Water Co-op,Monobromoacetic acid,3.85 ppb,25 ppb,
Scott County Rural Water Co-op,None,,,
Canal Winchester City Public Water System,Bromodichloromethane,6.04 ppb,0.06 ppb,
Canal Winchester City Public Water System,Chloroform,10.1 ppb,0.4 ppb,
Canal Winchester City Public Water System,Dibromoacetic acid,0.350 ppb,0.04 ppb,
Canal Winchester City Public Water System,Dibromochloromethane,3.33 ppb,0.1 ppb,
Canal Winchester City Public Water System,Dichloroacetic acid,2.50 ppb,0.2 ppb,
Canal Winchester City Public Water System,Haloacetic acids (HAA5)†,2.39 ppb,0.1 ppb,60 ppb
Canal Winchester City Public Water System,Total trihalomethanes (TTHMs)†,19.7 ppb,0.15 ppb,80 ppb
Canal Winchester City Public Water System,Trichloroacetic acid,2.25 ppb,0.1 ppb,
Canal Winchester City Public Water System,Barium,22.7 ppb,700 ppb,"2,000 ppb"
Canal Winchester City Public Water System,Bromoform,0.278 ppb,0.5 ppb,
Canal Winchester City Public Water System,Fluoride,0.895 ppm,,4 ppm
Canal Winchester City Public Water System,Nitrate,0.0783 ppm,0.14 ppm,10 ppm
Canal Winchester City Public Water System,None,,,
Alexander Water Department,Chloroform,6.90 ppb,0.4 ppb,
Alexander Water Department,Dichloroacetic acid,7.00 ppb,0.2 ppb,
Alexander Water Department,Haloacetic acids (HAA5)†,10.00 ppb,0.1 ppb,60 ppb
Alexander Water Department,"Radium, combined (-226 &amp; -228)",2.20 pCi/L,0.05 pCi/L,5 pCi/L
Alexander Water Department,Total trihalomethanes (TTHMs)†,6.90 ppb,0.15 ppb,80 ppb
Alexander Water Department,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Alexander Water Department,Naphthalene,3.00 ppb,,
Alexander Water Department,Nitrate,0.246 ppm,0.14 ppm,10 ppm
Alexander Water Department,None,,,
Apple Creek Water Co-op,Arsenic*,0.283 ppb,0.004 ppb,10 ppb
Apple Creek Water Co-op,Atrazine*,0.394 ppb,0.1 ppb,3 ppb
Apple Creek Water Co-op,Bromodichloromethane,10.4 ppb,0.06 ppb,
Apple Creek Water Co-op,Chloroform,39.5 ppb,0.4 ppb,
Apple Creek Water Co-op,Chromium (hexavalent)*,1.74 ppb,0.02 ppb,
Apple Creek Water Co-op,Dibromoacetic acid,0.111 ppb,0.04 ppb,
Apple Creek Water Co-op,Dibromochloromethane,2.81 ppb,0.1 ppb,
Apple Creek Water Co-op,Dichloroacetic acid,9.90 ppb,0.2 ppb,
Apple Creek Water Co-op,Haloacetic acids (HAA5)†,16.9 ppb,0.1 ppb,60 ppb
Apple Creek Water Co-op,Nitrate*,1.85 ppm,0.14 ppm,10 ppm
Apple Creek Water Co-op,Nitrate and nitrite*,1.12 ppm,0.14 ppm,10 ppm
Apple Creek Water Co-op,"Radium, combined (-226 &amp; -228)*",1.22 pCi/L,0.05 pCi/L,5 pCi/L
Apple Creek Water Co-op,Simazine*,0.229 ppb,0.1 ppb,4 ppb
Apple Creek Water Co-op,Total trihalomethanes (TTHMs)†,52.7 ppb,0.15 ppb,80 ppb
Apple Creek Water Co-op,Trichloroacetic acid,6.44 ppb,0.1 ppb,
Apple Creek Water Co-op,"2,4-D*",0.142 ppb,20 ppb,70 ppb
Apple Creek Water Co-op,Aluminum*,63.0 ppb,600 ppb,
Apple Creek Water Co-op,Barium*,12.8 ppb,700 ppb,"2,000 ppb"
Apple Creek Water Co-op,Chromium (total)*,0.516 ppb,,100 ppb
Apple Creek Water Co-op,Fluoride*,0.792 ppm,,4 ppm
Apple Creek Water Co-op,Manganese*,1.64 ppb,100 ppb,
Apple Creek Water Co-op,Monobromoacetic acid,0.451 ppb,25 ppb,
Apple Creek Water Co-op,Monochloroacetic acid*,0.407 ppb,53 ppb,
Apple Creek Water Co-op,Selenium*,0.567 ppb,30 ppb,50 ppb
Apple Creek Water Co-op,Strontium*,0.0798 ppb,"1,500 ppb",
Apple Creek Water Co-op,Vanadium*,0.905 ppb,21 ppb,
Apple Creek Water Co-op,None,,,
Arenzville,Bromodichloromethane,4.65 ppb,0.06 ppb,
Arenzville,Bromoform,1.65 ppb,0.5 ppb,
Arenzville,Chloroform,2.80 ppb,0.4 ppb,
Arenzville,Dibromoacetic acid,2.05 ppb,0.04 ppb,
Arenzville,Dibromochloromethane,5.25 ppb,0.1 ppb,
Arenzville,Dichloroacetic acid,1.75 ppb,0.2 ppb,
Arenzville,Haloacetic acids (HAA5)†,4.90 ppb,0.1 ppb,60 ppb
Arenzville,"Radium, combined (-226 &amp; -228)",1.28 pCi/L,0.05 pCi/L,5 pCi/L
Arenzville,Total trihalomethanes (TTHMs)†,14.4 ppb,0.15 ppb,80 ppb
Arenzville,Trichloroacetic acid,1.10 ppb,0.1 ppb,
Arenzville,Barium,63.3 ppb,700 ppb,"2,000 ppb"
Arenzville,Fluoride,0.874 ppm,,4 ppm
Arenzville,Manganese,22.9 ppb,100 ppb,
Arenzville,None,,,
Arenzville Rural Water Cooperative,Bromodichloromethane,7.53 ppb,0.06 ppb,
Arenzville Rural Water Cooperative,Bromoform,1.55 ppb,0.5 ppb,
Arenzville Rural Water Cooperative,Chloroform,13.9 ppb,0.4 ppb,
Arenzville Rural Water Cooperative,Dibromoacetic acid,1.58 ppb,0.04 ppb,
Arenzville Rural Water Cooperative,Dibromochloromethane,5.93 ppb,0.1 ppb,
Arenzville Rural Water Cooperative,Dichloroacetic acid,6.03 ppb,0.2 ppb,
Arenzville Rural Water Cooperative,Haloacetic acids (HAA5)†,8.85 ppb,0.1 ppb,60 ppb
Arenzville Rural Water Cooperative,"Radium, combined (-226 &amp; -228)*",1.61 pCi/L,0.05 pCi/L,5 pCi/L
Arenzville Rural Water Cooperative,Total trihalomethanes (TTHMs)†,28.9 ppb,0.15 ppb,80 ppb
Arenzville Rural Water Cooperative,Trichloroacetic acid,1.25 ppb,0.1 ppb,
Arenzville Rural Water Cooperative,Barium*,5.05 ppb,700 ppb,"2,000 ppb"
Arenzville Rural Water Cooperative,Fluoride*,0.804 ppm,,4 ppm
Arenzville Rural Water Cooperative,Nitrate*,0.120 ppm,0.14 ppm,10 ppm
Arenzville Rural Water Cooperative,Nitrate and nitrite*,0.120 ppm,0.14 ppm,10 ppm
Arenzville Rural Water Cooperative,Xylenes (total)*,0.487 ppb,"1,800 ppb","10,000 ppb"
Arenzville Rural Water Cooperative,None,,,
Ashland,Bromodichloromethane,7.96 ppb,0.06 ppb,
Ashland,Bromoform,1.53 ppb,0.5 ppb,
Ashland,Chloroform,15.0 ppb,0.4 ppb,
Ashland,Dibromoacetic acid,1.34 ppb,0.04 ppb,
Ashland,Dibromochloromethane,5.35 ppb,0.1 ppb,
Ashland,Dichloroacetic acid,3.79 ppb,0.2 ppb,
Ashland,Haloacetic acids (HAA5)†,5.86 ppb,0.1 ppb,60 ppb
Ashland,Total trihalomethanes (TTHMs)†,29.9 ppb,0.15 ppb,80 ppb
Ashland,Trichloroacetic acid,0.752 ppb,0.1 ppb,
Ashland,None,,,
Beardstown,Arsenic,0.450 ppb,0.004 ppb,10 ppb
Beardstown,Bromodichloromethane,1.35 ppb,0.06 ppb,
Beardstown,Chloroform,3.37 ppb,0.4 ppb,
Beardstown,Dibromoacetic acid,1.09 ppb,0.04 ppb,
Beardstown,Dibromochloromethane,0.289 ppb,0.1 ppb,
Beardstown,Dichloroacetic acid,3.45 ppb,0.2 ppb,
Beardstown,Haloacetic acids (HAA5)†,7.04 ppb,0.1 ppb,60 ppb
Beardstown,Haloacetic acids (HAA9)†,9.98 ppb,0.06 ppb,
Beardstown,Total trihalomethanes (TTHMs)†,5.08 ppb,0.15 ppb,80 ppb
Beardstown,Barium,216.0 ppb,700 ppb,"2,000 ppb"
Beardstown,Bromoform,0.0734 ppb,0.5 ppb,
Beardstown,"cis-1,2-Dichloroethylene",1.68 ppb,,70 ppb
Beardstown,Fluoride,0.478 ppm,,4 ppm
Beardstown,Manganese,157.4 ppb,100 ppb,
Beardstown,Monobromoacetic acid,2.14 ppb,25 ppb,
Beardstown,Monochloroacetic acid,0.293 ppb,53 ppb,
Beardstown,Nitrate,0.0233 ppm,0.14 ppm,10 ppm
Beardstown,Nitrate and nitrite,0.00750 ppm,0.14 ppm,10 ppm
Beardstown,Strontium,206.0 ppb,"1,500 ppb",
Beardstown,None,,,
Cass Rural Water District,Bromodichloromethane,7.50 ppb,0.06 ppb,
Cass Rural Water District,Bromoform,1.75 ppb,0.5 ppb,
Cass Rural Water District,Chloroform,11.2 ppb,0.4 ppb,
Cass Rural Water District,Dibromoacetic acid,1.50 ppb,0.04 ppb,
Cass Rural Water District,Dibromochloromethane,5.75 ppb,0.1 ppb,
Cass Rural Water District,Dichloroacetic acid,5.30 ppb,0.2 ppb,
Cass Rural Water District,Haloacetic acids (HAA5)†,8.05 ppb,0.1 ppb,60 ppb
Cass Rural Water District,"Radium, combined (-226 &amp; -228)*",1.61 pCi/L,0.05 pCi/L,5 pCi/L
Cass Rural Water District,Total trihalomethanes (TTHMs)†,26.2 ppb,0.15 ppb,80 ppb
Cass Rural Water District,Trichloroacetic acid,1.25 ppb,0.1 ppb,
Cass Rural Water District,Barium*,5.05 ppb,700 ppb,"2,000 ppb"
Cass Rural Water District,Fluoride*,0.804 ppm,,4 ppm
Cass Rural Water District,Nitrate*,0.120 ppm,0.14 ppm,10 ppm
Cass Rural Water District,Nitrate and nitrite*,0.120 ppm,0.14 ppm,10 ppm
Cass Rural Water District,Xylenes (total)*,0.487 ppb,"1,800 ppb","10,000 ppb"
Cass Rural Water District,None,,,
Chandlerville,Bromodichloromethane,5.78 ppb,0.06 ppb,
Chandlerville,Chloroform,12.1 ppb,0.4 ppb,
Chandlerville,Dibromoacetic acid,1.20 ppb,0.04 ppb,
Chandlerville,Dibromochloromethane,4.72 ppb,0.1 ppb,
Chandlerville,Dichloroacetic acid,5.30 ppb,0.2 ppb,
Chandlerville,Haloacetic acids (HAA5)†,8.21 ppb,0.1 ppb,60 ppb
Chandlerville,Nitrate,1.04 ppm,0.14 ppm,10 ppm
Chandlerville,Nitrate and nitrite,1.04 ppm,0.14 ppm,10 ppm
Chandlerville,Total trihalomethanes (TTHMs)†,23.5 ppb,0.15 ppb,80 ppb
Chandlerville,Trichloroacetic acid,1.71 ppb,0.1 ppb,
Chandlerville,Barium,82.1 ppb,700 ppb,"2,000 ppb"
Chandlerville,Bromoform,0.920 ppb,0.5 ppb,
Chandlerville,Fluoride,0.849 ppm,,4 ppm
Chandlerville,None,,,
Chapin,Arsenic,1.44 ppb,0.004 ppb,10 ppb
Chapin,Bromodichloromethane,17.3 ppb,0.06 ppb,
Chapin,Bromoform*,1.94 ppb,0.5 ppb,
Chapin,Chloroform,37.5 ppb,0.4 ppb,
Chapin,Chromium (hexavalent)*,2.80 ppb,0.02 ppb,
Chapin,Dibromoacetic acid,1.02 ppb,0.04 ppb,
Chapin,Dibromochloromethane,6.16 ppb,0.1 ppb,
Chapin,Dichloroacetic acid,12.0 ppb,0.2 ppb,
Chapin,Haloacetic acids (HAA5)†,25.2 ppb,0.1 ppb,60 ppb
Chapin,Haloacetic acids (HAA9)*†,31.0 ppb,0.06 ppb,
Chapin,Nitrate,1.03 ppm,0.14 ppm,10 ppm
Chapin,Nitrate and nitrite,1.03 ppm,0.14 ppm,10 ppm
Chapin,"Radium, combined (-226 &amp; -228)",1.51 pCi/L,0.05 pCi/L,5 pCi/L
Chapin,Total trihalomethanes (TTHMs)†,60.9 ppb,0.15 ppb,80 ppb
Chapin,Trichloroacetic acid,12.0 ppb,0.1 ppb,
Chapin,"1,4-Dioxane*",0.180 ppb,0.35 ppb,
Chapin,Aluminum*,450.0 ppb,600 ppb,
Chapin,Barium,78.5 ppb,700 ppb,"2,000 ppb"
Chapin,Chromium (total)*,1.63 ppb,,100 ppb
Chapin,Fluoride,0.850 ppm,,4 ppm
Chapin,Manganese*,87.8 ppb,100 ppb,
Chapin,Molybdenum*,1.44 ppb,40 ppb,
Chapin,Monobromoacetic acid*,0.338 ppb,25 ppb,
Chapin,Monochloroacetic acid,0.129 ppb,53 ppb,
Chapin,Selenium*,0.633 ppb,30 ppb,50 ppb
Chapin,Strontium*,16.4 ppb,"1,500 ppb",
Chapin,Vanadium*,1.16 ppb,21 ppb,
Chapin,None,,,
Aqua Pa Franklin,Bromodichloromethane,1.10 ppb,0.06 ppb,
Aqua Pa Franklin,Chloroform,1.20 ppb,0.4 ppb,
Aqua Pa Franklin,Dibromochloromethane,0.800 ppb,0.1 ppb,
Aqua Pa Franklin,Dichloroacetic acid,1.70 ppb,0.2 ppb,
Aqua Pa Franklin,Haloacetic acids (HAA5)†,0.967 ppb,0.1 ppb,60 ppb
Aqua Pa Franklin,Total trihalomethanes (TTHMs)†,1.80 ppb,0.15 ppb,80 ppb
Aqua Pa Franklin,Trichloroacetic acid,1.20 ppb,0.1 ppb,
Aqua Pa Franklin,Barium,54.5 ppb,700 ppb,"2,000 ppb"
Aqua Pa Franklin,Chromium (total),1.07 ppb,,100 ppb
Aqua Pa Franklin,None,,,
Lynnville,Arsenic*,1.25 ppb,0.004 ppb,10 ppb
Lynnville,Bromodichloromethane,5.60 ppb,0.06 ppb,
Lynnville,Chloroform,9.70 ppb,0.4 ppb,
Lynnville,Dibromoacetic acid,0.650 ppb,0.04 ppb,
Lynnville,Dibromochloromethane,3.60 ppb,0.1 ppb,
Lynnville,Dichloroacetic acid,2.20 ppb,0.2 ppb,
Lynnville,Haloacetic acids (HAA5)†,4.15 ppb,0.1 ppb,60 ppb
Lynnville,Nitrate*,1.89 ppm,0.14 ppm,10 ppm
Lynnville,Nitrate and nitrite*,1.68 ppm,0.14 ppm,10 ppm
Lynnville,"Radium, combined (-226 &amp; -228)*",0.36 pCi/L,0.05 pCi/L,5 pCi/L
Lynnville,Total trihalomethanes (TTHMs)†,19.5 ppb,0.15 ppb,80 ppb
Lynnville,Trichloroacetic acid,1.30 ppb,0.1 ppb,
Lynnville,Barium*,41.3 ppb,700 ppb,"2,000 ppb"
Lynnville,Bromoform,0.550 ppb,0.5 ppb,
Lynnville,Fluoride*,0.641 ppm,,4 ppm
Lynnville,Manganese*,107.3 ppb,100 ppb,
Lynnville,Monobromoacetic acid*,0.480 ppb,25 ppb,
Lynnville,Strontium*,83.1 ppb,"1,500 ppb",
Lynnville,None,,,
Meredosia,Bromodichloromethane,3.34 ppb,0.06 ppb,
Meredosia,Bromoform,1.99 ppb,0.5 ppb,
Meredosia,Chloroform,1.70 ppb,0.4 ppb,
Meredosia,Dibromoacetic acid,1.92 ppb,0.04 ppb,
Meredosia,Dibromochloromethane,4.53 ppb,0.1 ppb,
Meredosia,Haloacetic acids (HAA5)†,2.27 ppb,0.1 ppb,60 ppb
Meredosia,Nitrate,3.65 ppm,0.14 ppm,10 ppm
Meredosia,Nitrate and nitrite,3.77 ppm,0.14 ppm,10 ppm
Meredosia,"Radium, combined (-226 &amp; -228)",1.39 pCi/L,0.05 pCi/L,5 pCi/L
Meredosia,Total trihalomethanes (TTHMs)†,11.6 ppb,0.15 ppb,80 ppb
Meredosia,Barium,59.7 ppb,700 ppb,"2,000 ppb"
Meredosia,Dichloroacetic acid,0.353 ppb,0.2 ppb,
Meredosia,Fluoride,0.622 ppm,,4 ppm
Meredosia,Manganese,124.5 ppb,100 ppb,
Meredosia,Selenium,1.95 ppb,30 ppb,50 ppb
Meredosia,Strontium,134.0 ppb,"1,500 ppb",
Meredosia,None,,,
Murrayville-woodson Water Commission,Arsenic*,2.41 ppb,0.004 ppb,10 ppb
Murrayville-woodson Water Commission,Bromodichloromethane,16.4 ppb,0.06 ppb,
Murrayville-woodson Water Commission,Bromoform,2.09 ppb,0.5 ppb,
Murrayville-woodson Water Commission,Chloroform,29.1 ppb,0.4 ppb,
Murrayville-woodson Water Commission,Chromium (hexavalent)*,2.80 ppb,0.02 ppb,
Murrayville-woodson Water Commission,Dibromoacetic acid,3.57 ppb,0.04 ppb,
Murrayville-woodson Water Commission,Dibromochloromethane,10.6 ppb,0.1 ppb,
Murrayville-woodson Water Commission,Dichloroacetic acid,11.0 ppb,0.2 ppb,
Murrayville-woodson Water Commission,Haloacetic acids (HAA5)†,19.2 ppb,0.1 ppb,60 ppb
Murrayville-woodson Water Commission,Haloacetic acids (HAA9)*†,31.0 ppb,0.06 ppb,
Murrayville-woodson Water Commission,Nitrate*,1.08 ppm,0.14 ppm,10 ppm
Murrayville-woodson Water Commission,Nitrate and nitrite*,0.634 ppm,0.14 ppm,10 ppm
Murrayville-woodson Water Commission,"Radium, combined (-226 &amp; -228)*",1.77 pCi/L,0.05 pCi/L,5 pCi/L
Murrayville-woodson Water Commission,Total trihalomethanes (TTHMs)†,58.1 ppb,0.15 ppb,80 ppb
Murrayville-woodson Water Commission,Trichloroacetic acid,4.13 ppb,0.1 ppb,
Murrayville-woodson Water Commission,"1,4-Dioxane*",0.180 ppb,0.35 ppb,
Murrayville-woodson Water Commission,Aluminum*,450.0 ppb,600 ppb,
Murrayville-woodson Water Commission,Barium*,39.1 ppb,700 ppb,"2,000 ppb"
Murrayville-woodson Water Commission,Chromium (total)*,1.63 ppb,,100 ppb
Murrayville-woodson Water Commission,Fluoride*,0.484 ppm,,4 ppm
