Utility name,City,People served,Zip
Sunko Water Supply Corporation,"Stockdale, TX","Population served:4,278",78113
City of Poth,"Poth, TX","Population served:2,100",78113
City of Floresville,"Floresville, TX","Population served:8,001",78114
Arrowhead Water System,"Floresville, TX",Population served:102,78114
Shady Oaks Water,"Floresville, TX",Population served:351,78114
Creekwood Estates,"Windcrest, TX",Population served:765,78114
Seven Oaks Water Supply,"Windcrest, TX",Population served:135,78114
Springs Hill WSC,"Seguin, TX","Population served:24,390",78121
City of La Vernia,"La Vernia, TX","Population served:2,010",78121
C Willow Water Company,"Floresville, TX",Population served:711,78121
Lake Valley Water,"Albuquerque, NM",Population served:456,78121
Hickory Hill Water,"Floresville, TX",Population served:291,78121
City of Marion,"Marion, TX","Population served:2,250",78124
New Braunfels Utilities,"New Braunfels, TX","Population served:70,759",78124
Crystal Clear WSC,"San Marcos, TX","Population served:16,488",78130
Crwa Lake Dunlap Water Treatment Plant,"New Braunfels, TX",Population served:14,78130
Garden Oaks,"Pflugerville, TX",Population served:228,78130
City of San Marcos,"San Marcos, TX","Population served:67,468",78130
Rockwall Ranch Subdivision,"San Antonio, TX","Population served:1,512",78132
Seven Hills Ranch,"Houston, TX",Population served:309,78132
Gruene River Development,"Austin, TX",Population served:72,78132
Texas Country Water,"New Braunfels, TX",Population served:309,78132
Tbm Resident Water Supply Corporation,"New Braunfels, TX",Population served:321,78132
4 D Water,"New Braunfels, TX",Population served:282,78132
City of Garden Ridge,"Garden Ridge, TX","Population served:3,380",78132
Sjwtx North Point Subdivision,"Canyon Lake, TX",Population served:84,78132
Canyon Springs Water,"Austin, TX","Population served:1,182",78133
Canyon Lake Mobile Home Estates,"Austin, TX","Population served:2,073",78133
Clear Water Estates,"Canyon Lake, TX",Population served:636,78133
Canyon Lake Rv Park,"Canyon Lake, TX",Population served:26,78133
Scenic Heights,"Austin, TX",Population served:336,78133
Westhaven WSC,"Canyon Lake, TX",Population served:411,78133
Eagles Peak Ranch Water Supply Corporation,"Fischer, TX",Population served:300,78133
Kings Point Water Supply Corporation,"Canyon Lake, TX",Population served:105,78133
Canyon Lake Villas,"Canyon Lake, TX",Population served:291,78133
City of Nixon,"Nixon, TX","Population served:2,385",78140
City of Smiley,"Smiley, TX",Population served:458,78140
City of Selma,"Selma, TX","Population served:10,524",78148
City of Live Oak,"Live Oak, TX","Population served:8,376",78148
City of Converse,"Converse, TX","Population served:27,207",78148
City of Seguin,"Seguin, TX","Population served:28,614",78155
Memory Lane Mobile Home Park,"Seguin, TX",Population served:48,78155
Oak Hills Ranch Water,"Seguin, TX",Population served:591,78155
City of Stockdale,"Stockdale, TX","Population served:1,693",78160
Rim Rock Ranch,"Pflugerville, TX","Population served:1,014",78163
Oak Village North,"Pflugerville, TX","Population served:1,914",78163
Gbra Johnson Ranch Subdivision,"Seguin, TX","Population served:1,137",78163
Sjwtx Glenwood Subdivision,"Canyon Lake, TX",Population served:322,78163
Fort Sam Houston,"Jbsa Lackland, TX","Population served:37,563",78208
City of Alamo Heights,"San Antonio, TX","Population served:7,031",78209
Lazy Acres Trailer Park,"San Antonio, TX",Population served:108,78211
Saws Castle Hills,"San Antonio, TX","Population served:7,440",78213
Cadillac Water,"San Antonio, TX",Population served:192,78216
Bexar County Water Control and Improvement District 10 Windcrest,"Windcrest, TX","Population served:7,569",78218
City of Kirby,"Kirby, TX","Population served:9,669",78219
Lackland Air Force Base,"Jbsa Lackland, TX","Population served:20,907",78226
Jbsa - Medina,"Jbsa Lackland, TX","Population served:3,650",78227
City of Leon Valley,"Leon Valley, TX","Population served:7,722",78228
City of Shavano Park,"Shavano Park, TX","Population served:2,058",78230
North Breeze Mobile Home Park,"Littleton, CO",Population served:123,78240
Coolcrest Water System,"Pflugerville, TX",Population served:921,78245
Saws Mountain Laurel,"San Antonio, TX",Population served:180,78245
Air Force Village II,"San Antonio, TX",Population served:655,78245
Pioneer Estates,"San Antonio, TX",Population served:375,78245
Evetts Apartments,"San Antonio, TX",Population served:51,78249
Little Joes Ice House & Trailer Park,"San Antonio, TX",Population served:106,78252
Saws West View Subdivision,"San Antonio, TX",Population served:651,78253
Cordi Marian Villa,"San Antonio, TX",Population served:43,78253
Rio Medina Estates,"San Antonio, TX",Population served:201,78253
Saws Geronimo Forest Water System,"San Antonio, TX",Population served:501,78254
Stage Coach Hills,"Pflugerville, TX",Population served:468,78255
Camp Stanley Storage Activity,"Boerne, TX",Population served:130,78257
Oaks North Mobile Home Estates,"Pflugerville, TX","Population served:1,035",78260
Estates Utility Company Stonegate,"Austin, TX",Population served:276,78260
Bavarian Hills,"Pflugerville, TX",Population served:201,78260
City of Agua Dulce,"Agua Dulce, TX",Population served:999,78330
Jim Wells County Fresh Water Supply District 1,"Ben Bolt, TX","Population served:1,890",78332
King Ranch Santa Gertrudis District,"Houston, TX",Population served:212,78332
Loma Linda Water Supply,"Mount Enterprise, TX",Population served:153,78332
English Acres,"Dallas, TX",Population served:75,78332
San Diego Municipal Utility District 1,"San Diego, TX","Population served:5,913",78332
Paisano Mobile Home Park,"Denver, CO",Population served:204,78332
Duval County Crd Benavides,"Benavides, TX","Population served:1,362",78332
Nueces Water Supply Corporation,"Kingsville, TX","Population served:2,727",78332
Rincon Water Supply Corporation,"Taft, TX","Population served:4,605",78336
City of Rockport,"Rockport, TX","Population served:27,282",78336
San Patricio Municipal Water District,"Ingleside, TX",Population served:225,78336
Nueces County WCID 4,"Port Aransas, TX","Population served:11,403",78336
City of Gregory,"Gregory, TX","Population served:1,976",78336
City of Ingleside,"Ingleside, TX","Population served:9,800",78336
King Ranch Laureles Division,"Houston, TX",Population served:60,78343
City of Bishop,"Bishop, TX","Population served:3,305",78343
Violet Water Supply Corporation,"Robstown, TX","Population served:2,670",78343
Golden Acres Water Company,"Austin, TX",Population served:183,78343
City of Corpus Christi,Corpus Christi,"Population served: 325,733",78347
City of Driscoll,Driscoll,Population served: 819,78347
Corpus Christi Naval Air Station,Corpus Christi,"Population served: 8,349",78347
Nueces County Water Control and Improvement District 5,Banquete,Population served: 720,78347
Nueces County WCID 3,Robstown,"Population served: 14,607",78347
River Acres Water Supply Corporation,Robstown,"Population served: 2,700",78347
Falfurrias Utility Board,"Falfurrias, TX","Population served:7,500",78355
Jim Hogg County Water Control and Improvement District 2,Hebbronville,"Population served: 5,300",78360
El Sauz Water Supply Corporation,"Roma, TX","Population served:2,325",78361
City of Aransas Pass,"Aransas Pass, TX","Population served:8,393",78362
City of Ingleside On The Bay,"Ingleside, TX",Population served:642,78362
City of Kingsville,"Kingsville, TX","Population served:29,947",78363
Naval Air Station Kingsville,"Kingsville, TX","Population served:1,520",78363
Baffin Bay Water Supply Corporation,"Riviera, TX","Population served:1,170",78363
Escondido Creek Water System,"Riviera, TX",Population served:129,78363
Riviera WCID,"Riviera, TX",Population served:729,78363
Seaboard Water Supply Corporation,"Odem, TX",Population served:321,78370
City of Odem,"Odem, TX","Population served:2,500",78370
San Patricio County Municipal Utility District 1,"Edroy, TX",Population served:500,78370
Oilton Rural Water Supply Corporation,"Oilton, TX",Population served:411,78371
City of Premont,"Premont, TX","Population served:2,937",78375
Ricardo Water Supply Corporation,"Kingsville, TX","Population served:3,015",78379
Holiday Beach Water Supply Corporation,"Rockport, TX","Population served:2,190",78382
Copano Cove Subdivision,"Rockport, TX","Population served:1,446",78382
Lamar Improvement District,"Houston, TX",Population served:10,78382
Aransas Bay Utilities,"Rockport, TX",Population served:918,78382
Aransas County Municipal Utility District 1,"Rockport, TX",Population served:500,78382
Copano Ridge Subdivision,"Rockport, TX",Population served:798,78382
Copano Heights Water,"Fulton, TX",Population served:175,78382
City of San Diego Glossbrenner Unit,"San Diego, TX",Population served:545,78384
Freer Water Control and Improvement District,"Freer, TX","Population served:2,923",78384
City of Sinton,"Sinton, TX","Population served:5,665",78387
Saint Paul Water Supply Corporation,"Sinton, TX",Population served:584,78387
City of Taft,"Taft, TX","Population served:5,160",78390
City of Portland,"Portland, TX","Population served:21,501",78390
City of Pharr,"Pharr, TX","Population served:77,320",78501
City of Mission,"Mission, TX","Population served:77,058",78501
Sharyland Water Supply Corporation,"Mission, TX","Population served:57,045",78501
City of Edinburg,"Edinburg, TX","Population served:85,224",78504
North Alamo Water Supply Company,"Edinburg, TX","Population served:138,855",78516
City of Alamo,"Alamo, TX","Population served:18,363",78516
City of Donna,"Donna, TX","Population served:16,176",78516
Military Highway WSC - Las Rusias WTP,"Progreso, TX","Population served:14,292",78520
Valley Municipal Utility District 2 Rancho Viejo,"Brownsville, TX","Population served:2,500",78520
Olmito Water Supply Corporation,"Olmito, TX","Population served:5,800",78520
El Jardin WSC,"Brownsville, TX","Population served:8,910",78521
City of La Grulla,La Grulla,"Population served: 9,549",78536
City of Rio Grande City,Rio Grande City,"Population served: 17,901",78536
City of Roma,Roma,"Population served: 19,123",78536
El Tanque Water Supply Corporation,Rio Grande City,"Population served: 2,286",78536
Ibwc Falcon Village,El Paso,Population served: 80,78536
Rio Water Supply Corporation,Rio Grande City,"Population served: 6,054",78536
Union Water Supply Corporation,Garciaville,"Population served: 5,793",78536
Military Highway WSC - Progreso,"Progreso, TX","Population served:11,136",78537
Military Highway WSC - Weslaco,"Progreso, TX","Population served:1,542",78537
Quiet Village II,"Donna, TX",Population served:400,78537
City of Edcouch,"Edcouch, TX","Population served:2,878",78538
City of Elsa,"Elsa, TX","Population served:5,500",78538
McAllen Public Utility,"Mcallen, TX","Population served:173,388",78539
Agua SUD,Mission,"Population served: 46,872",78540
City of Hidalgo,Hidalgo,"Population served: 12,200",78540
City of La Joya,La Joya,"Population served: 3,033",78540
City of La Villa,La Villa,"Population served: 2,985",78540
City of Mercedes,Mercedes,"Population served: 15,700",78540
City of San Juan,San Juan,"Population served: 30,027",78540
City of Weslaco,Weslaco,"Population served: 32,092",78540
Hidalgo County Municipal Utility District 1,Mission,"Population served: 7,924",78540
Llano Grande Lake Park East,Mercedes,"Population served: 1,300",78540
Llano Grande Lake Park West,Mercedes,Population served: 300,78540
Trails End Mobile Home Park,Weslaco,"Population served: 1,000",78540
Harlingen Water Works System,"Harlingen, TX","Population served:85,900",78550
Town of Combes,"Combes, TX","Population served:2,895",78550
City of Rio Hondo,"Rio Hondo, TX","Population served:2,400",78550
City of San Benito,"San Benito, TX","Population served:24,250",78550
City of Primera,"Harlingen, TX","Population served:4,600",78550
City of Palm Valley,"Palm Valley, TX","Population served:1,310",78552
La Mirada Country Estates,"Harlingen, TX",Population served:216,78552
East Rio Hondo WSC,"Rio Hondo, TX","Population served:21,726",78552
City of La Feria,"La Feria, TX","Population served:8,247",78559
City of Los Fresnos,"Los Fresnos, TX","Population served:5,542",78566
Laguna Madre Water District,"Port Isabel, TX","Population served:19,908",78566
Military Highway WSC - Del Mar Heights,"Progreso, TX",Population served:216,78566
Town of Indian Lake,"Los Fresnos, TX",Population served:695,78566
East Rio Hondo Water Supply Corporation Arroyo City,"Rio Hondo, TX","Population served:1,836",78566
City of Lyford,"Lyford, TX","Population served:2,611",78569
Sebastian Municipal Utility District,"Sebastian, TX","Population served:2,500",78569
Brownsville Public Utilities Board,"Brownsville, TX","Population served:176,362",78575
King Ranch Norias,"Houston, TX",Population served:29,78580
City of Raymondville,"Raymondville, TX","Population served:11,288",78580
City of Santa Rosa,"Santa Rosa, TX","Population served:2,883",78593
